Event,Particle,Energy(keV),PosX(cm),PosY(cm),PosZ(cm),Time(ns)
7,e-,0.0166866,-106.366,27.1094,69.2297,29.9673
7,e-,2.27193,-106.366,27.1094,69.2297,29.9673
7,e-,0.150387,-106.366,27.1094,69.2297,29.9673
7,e-,11.8716,-106.366,27.1094,69.2297,29.9673
7,gamma,0.32552,-106.366,27.1094,69.2297,29.9673
7,e-,0.05607,-106.358,27.0947,69.2539,29.9683
7,e-,0.0328,-106.358,27.0947,69.2539,29.9683
7,e-,0.0982,-106.358,27.0947,69.2539,29.9683
7,e-,0.01087,-106.358,27.0947,69.2539,29.9683
7,e-,0.03414,-106.358,27.0947,69.2539,29.9683
7,e-,0.23064,-106.358,27.0947,69.2539,29.9683
7,e-,0,-106.358,27.0947,69.2539,29.9683
7,e-,0.11687,-106.358,27.0947,69.2539,29.9683
7,e-,0.05632,-106.358,27.0947,69.2539,29.9683
7,e-,0.0144779,-106.358,27.0947,69.2539,29.9683
7,e-,1.64954,-106.358,27.0947,69.2539,29.9683
7,e-,0.03638,-106.358,27.0947,69.2539,29.9683
7,gamma,0.22728,-106.358,27.0947,69.2539,29.9683
7,e-,0.0328,-106.358,27.0942,69.2535,29.9683
7,e-,0.0982,-106.358,27.0942,69.2535,29.9683
7,e-,0.05607,-106.358,27.0942,69.2535,29.9683
7,e-,0.19455,-106.358,27.0942,69.2535,29.9683
7,e-,0.09575,-106.358,27.0942,69.2535,29.9683
7,e-,0,-106.358,27.0942,69.2535,29.9683
7,e-,2.04856,-106.358,27.0942,69.2535,29.9683
7,e-,0.0349316,-106.358,27.0942,69.2535,29.9683
7,e-,0.771858,-106.358,27.0942,69.2535,29.9683
7,e-,0.511615,-106.358,27.0942,69.2535,29.9683
7,e-,6.47938,-106.358,27.0942,69.2535,29.9683
7,e-,0.0428817,-106.358,27.0947,69.2539,29.9683
7,e-,2.61129,-106.358,27.0947,69.2539,29.9683
7,e-,1.19768,-106.358,27.0947,69.2539,29.9683
7,e-,47.0859,-106.358,27.0947,69.2539,29.9683
7,e-,8.88846,-106.358,27.0948,69.2539,29.9683
7,e-,5.59816,-106.366,27.1094,69.2297,29.9673
7,e-,70.5765,-106.366,27.1091,69.2292,29.9673
7,gamma,0.24059,-106.366,27.1091,69.2292,29.9673
7,e-,0.05607,-106.591,26.9195,69.0073,29.9796
7,e-,0.03558,-106.591,26.9195,69.0073,29.9796
7,e-,0.03558,-106.591,26.9195,69.0073,29.9796
7,e-,0.01332,-106.591,26.9195,69.0073,29.9796
7,e-,0.03937,-106.591,26.9195,69.0073,29.9796
7,e-,0.03558,-106.591,26.9195,69.0073,29.9796
7,e-,0.03659,-106.591,26.9195,69.0073,29.9796
7,e-,0.12915,-106.591,26.9195,69.0073,29.9796
7,e-,0.05329,-106.591,26.9195,69.0073,29.9796
7,e-,0.03136,-106.591,26.9195,69.0073,29.9796
7,e-,0,-106.591,26.9195,69.0073,29.9796
7,e-,0.23342,-106.591,26.9195,69.0073,29.9796
7,e-,0,-106.591,26.9195,69.0073,29.9796
7,e-,0.29198,-106.591,26.9195,69.0073,29.9796
7,e-,0,-106.591,26.9195,69.0073,29.9796
7,e-,0.4973,-106.591,26.9195,69.0073,29.9796
7,e-,0.09542,-106.591,26.9195,69.0073,29.9796
7,e-,0,-106.591,26.9195,69.0073,29.9796
7,e-,1.32049,-106.591,26.9195,69.0073,29.9796
7,e-,0.09467,-106.591,26.9195,69.0073,29.9796
7,e-,0,-106.591,26.9195,69.0073,29.9796
7,e-,0.41256,-106.591,26.9195,69.0073,29.9796
7,e-,0.0561,-106.591,26.9195,69.0073,29.9796
7,e-,9.05258,-106.591,26.9195,69.0073,29.9796
7,gamma,0.15362,-106.591,26.9195,69.0073,29.9796
7,e-,0.0328,-106.59,26.9162,69.0093,29.9798
7,e-,0.0982,-106.59,26.9162,69.0093,29.9798
7,e-,0.03414,-106.59,26.9162,69.0093,29.9798
7,e-,0.09542,-106.59,26.9162,69.0093,29.9798
7,e-,0,-106.59,26.9162,69.0093,29.9798
7,e-,2.43637,-106.59,26.9162,69.0093,29.9798
7,e-,0.0428532,-106.59,26.9162,69.0093,29.9798
7,e-,2.251,-106.59,26.9162,69.0093,29.9798
7,e-,0.0592612,-106.59,26.9162,69.0093,29.9798
7,e-,10.0023,-106.59,26.9162,69.0093,29.9798
7,e-,0.531542,-106.59,26.9162,69.0093,29.9798
7,e-,25.536,-106.59,26.9162,69.0093,29.9798
7,e-,33.9765,-106.59,26.9162,69.0093,29.9798
7,e-,5.56213,-106.591,26.9195,69.0073,29.9796
7,e-,207.856,-106.591,26.9194,69.007,29.9796
7,e-,39.7252,-106.592,26.9197,69.008,29.9797
7,e-,36.0267,-106.591,26.9196,69.008,29.9797
7,e-,28.5825,-106.591,26.9195,69.0081,29.9797
7,neutron,0,-106.33,27.1307,69.2468,29.9658
7,neutron,0,-106.33,27.1307,69.2468,29.9658
7,Pb206,5.69434,-101.628,26.6195,67.9882,28.8376
7,Pb206,0,-101.628,26.6195,67.9882,28.8376
9,neutron,0,64.2933,76.5922,3.84607,23.0618
9,gamma,0.02881,67.2063,80.0624,4.02033,24.1067
9,gamma,0.20838,66.5369,80.6748,3.01459,24.1519
9,gamma,0.23163,65.8206,80.8796,1.81708,24.1989
9,gamma,0.07607,65.8127,80.8238,1.78757,24.2011
9,e-,0.0328,65.525,80.5136,1.82532,24.2152
9,e-,0.0982,65.525,80.5136,1.82532,24.2152
9,e-,0.03136,65.525,80.5136,1.82532,24.2152
9,e-,0.03558,65.525,80.5136,1.82532,24.2152
9,e-,0.23064,65.525,80.5136,1.82532,24.2152
9,e-,0.05607,65.525,80.5136,1.82532,24.2152
9,e-,0.0195075,65.525,80.5136,1.82532,24.2152
9,e-,0.216362,65.525,80.5136,1.82532,24.2152
9,e-,0.03558,65.525,80.5136,1.82532,24.2152
9,e-,0.13417,65.525,80.5136,1.82532,24.2152
9,e-,0.0087207,65.525,80.5136,1.82532,24.2152
9,e-,0.102179,65.525,80.5136,1.82532,24.2152
9,e-,1.21304,65.525,80.5136,1.82532,24.2152
9,e-,1.11962,65.525,80.5136,1.82532,24.2152
9,e-,0.015593,65.525,80.5136,1.82532,24.2152
9,e-,0.119807,65.525,80.5136,1.82532,24.2152
9,gamma,0.1243,65.525,80.5136,1.82532,24.2152
9,e-,0.09575,65.5252,80.5142,1.8261,24.2153
9,e-,0.09297,65.5252,80.5142,1.8261,24.2153
9,e-,0,65.5252,80.5142,1.8261,24.2153
9,e-,2.75898,65.5252,80.5142,1.8261,24.2153
9,e-,0.0838036,65.5252,80.5142,1.8261,24.2153
9,e-,6.0599,65.5252,80.5142,1.8261,24.2153
9,gamma,0.1606,65.525,80.5136,1.82532,24.2152
9,e-,0.0328,65.5293,80.4785,1.83316,24.2164
9,e-,0.06705,65.5293,80.4785,1.83316,24.2164
9,e-,0.03136,65.5293,80.4785,1.83316,24.2164
9,e-,0.09575,65.5293,80.4785,1.83316,24.2164
9,e-,0.0161,65.5293,80.4785,1.83316,24.2164
9,e-,0.11687,65.5293,80.4785,1.83316,24.2164
9,e-,0,65.5293,80.4785,1.83316,24.2164
9,e-,2.02917,65.5293,80.4785,1.83316,24.2164
9,gamma,0.1387,65.5293,80.4785,1.83316,24.2164
9,e-,0.03558,65.5291,80.4785,1.8345,24.2165
9,e-,0.03558,65.5291,80.4785,1.8345,24.2165
9,e-,0.03659,65.5291,80.4785,1.8345,24.2165
9,e-,0,65.5291,80.4785,1.8345,24.2165
9,e-,0.19455,65.5291,80.4785,1.8345,24.2165
9,e-,0.156828,65.5291,80.4785,1.8345,24.2165
9,e-,12.0585,65.5291,80.4785,1.83449,24.2165
9,e-,2.14274,65.5293,80.4785,1.83316,24.2164
9,e-,47.486,65.5293,80.4785,1.83321,24.2164
9,e-,10.4152,65.5292,80.4785,1.83329,24.2164
9,e-,11.0029,65.525,80.5136,1.82532,24.2152
9,e-,58.3754,65.5249,80.513,1.82557,24.2153
9,e-,46.3388,65.5248,80.5118,1.82627,24.2153
9,e-,38.1638,65.5242,80.5113,1.82706,24.2154
9,e-,46.0467,65.5239,80.5117,1.82772,24.2154
9,e-,47.3242,65.5235,80.512,1.82743,24.2154
9,e-,44.9576,65.5232,80.5123,1.82755,24.2154
9,e-,47.9988,65.5231,80.5121,1.82747,24.2155
9,e-,8.6701,65.5231,80.5121,1.82751,24.2155
9,e-,0.0328,65.8127,80.8238,1.78757,24.2011
9,e-,0.0328,65.8127,80.8238,1.78757,24.2011
9,e-,0.03414,65.8127,80.8238,1.78757,24.2011
9,e-,0.03414,65.8127,80.8238,1.78757,24.2011
9,e-,0.10673,65.8127,80.8238,1.78757,24.2011
9,e-,0,65.8127,80.8238,1.78757,24.2011
9,e-,0.25861,65.8127,80.8238,1.78757,24.2011
9,e-,0.0188735,65.8127,80.8238,1.78757,24.2011
9,e-,2.17451,65.8127,80.8238,1.78757,24.2011
9,e-,0.13037,65.8127,80.8238,1.78757,24.2011
9,e-,1.51413,65.8127,80.8238,1.78757,24.2011
9,e-,86.695,65.8128,80.8238,1.78754,24.2011
9,e-,0,65.8206,80.8796,1.81708,24.1989
9,e-,0.10673,65.8206,80.8796,1.81708,24.1989
9,e-,0.05607,65.8206,80.8796,1.81708,24.1989
9,e-,0.115015,65.8206,80.8796,1.81708,24.1989
9,e-,0.120855,65.8206,80.8796,1.81708,24.1989
9,e-,0.0328,65.8206,80.8796,1.81708,24.1989
9,e-,0.1109,65.8206,80.8796,1.81708,24.1989
9,e-,0.03408,65.8206,80.8796,1.81708,24.1989
9,e-,0.09189,65.8206,80.8796,1.81708,24.1989
9,e-,49.9891,65.8206,80.8796,1.81708,24.1989
9,e-,150.511,65.8197,80.8798,1.81359,24.1991
9,e-,127.306,65.8178,80.8765,1.80805,24.1993
9,e-,102.723,65.8137,80.8789,1.80541,24.1995
9,e-,96.2792,65.8148,80.8808,1.80922,24.1997
9,e-,99.2321,65.8161,80.8775,1.80949,24.1998
9,e-,77.2496,65.8133,80.8778,1.80886,24.1999
9,e-,59.18,65.8146,80.8795,1.80835,24.2
9,e-,48.2816,65.8142,80.8779,1.80881,24.2001
9,e-,57.4678,65.8143,80.8782,1.80749,24.2001
9,e-,52.3295,65.8142,80.8772,1.80734,24.2002
9,e-,53.6578,65.8142,80.8774,1.80662,24.2002
9,e-,21.0997,65.8137,80.8775,1.80635,24.2002
9,e-,54.1774,65.8135,80.8775,1.80623,24.2002
9,e-,43.3832,65.8135,80.8773,1.80633,24.2003
9,e-,7.58284,66.5369,80.6748,3.01459,24.1519
9,e-,73.112,66.5372,80.6754,3.01451,24.1519
9,e-,51.7283,66.5383,80.676,3.0149,24.152
9,e-,52.3775,66.5385,80.6769,3.01496,24.152
9,e-,51.8406,66.5389,80.6764,3.01515,24.152
9,e-,34.0234,66.5392,80.6764,3.01496,24.1521
9,e-,58.7526,66.5392,80.6764,3.01477,24.1521
9,gamma,0.01505,67.2063,80.0624,4.02033,24.1067
9,gamma,0,68.9494,78.4676,6.63928,24.2244
9,e-,0.0819,68.9205,78.4769,6.65706,24.2255
9,e-,0.05607,68.9205,78.4769,6.65706,24.2255
9,e-,0,68.9205,78.4769,6.65706,24.2255
9,e-,0.12915,68.9205,78.4769,6.65706,24.2255
9,e-,0.20988,68.9205,78.4769,6.65706,24.2255
9,gamma,0.54662,68.9205,78.4769,6.65706,24.2255
9,e-,0.05607,69.0062,78.4231,6.69913,24.2292
9,e-,0.0328,69.0062,78.4231,6.69913,24.2292
9,e-,0.05607,69.0062,78.4231,6.69913,24.2292
9,e-,0.09575,69.0062,78.4231,6.69913,24.2292
9,e-,0.0982,69.0062,78.4231,6.69913,24.2292
9,e-,0.05607,69.0062,78.4231,6.69913,24.2292
9,e-,0.01087,69.0062,78.4231,6.69913,24.2292
9,e-,0.09542,69.0062,78.4231,6.69913,24.2292
9,e-,0.03414,69.0062,78.4231,6.69913,24.2292
9,e-,0.0982,69.0062,78.4231,6.69913,24.2292
9,e-,0.00809,69.0062,78.4231,6.69913,24.2292
9,e-,0.0222591,69.0062,78.4231,6.69913,24.2292
9,e-,2.16589,69.0062,78.4231,6.69913,24.2292
9,e-,0.01589,69.0062,78.4231,6.69913,24.2292
9,e-,0.05461,69.0062,78.4231,6.69913,24.2292
9,e-,2.13354,69.0062,78.4231,6.69913,24.2292
9,e-,0.00654477,69.0062,78.4231,6.69913,24.2292
9,e-,0.127835,69.0062,78.4231,6.69913,24.2292
9,e-,0,69.0062,78.4231,6.69913,24.2292
9,e-,0.41779,69.0062,78.4231,6.69913,24.2292
9,e-,0.0245519,69.0062,78.4231,6.69913,24.2292
9,e-,0.388218,69.0062,78.4231,6.69913,24.2292
9,e-,0,69.0062,78.4231,6.69913,24.2292
9,e-,0.33447,69.0062,78.4231,6.69913,24.2292
9,e-,0.737634,69.0062,78.4231,6.69913,24.2292
9,e-,5.42347,69.0062,78.4231,6.69913,24.2292
9,e-,1.15637,69.0062,78.4231,6.69913,24.2292
9,e-,49.5024,69.0062,78.423,6.69916,24.2292
9,e-,23.8342,69.0061,78.4229,6.69916,24.2292
9,e-,7.06201,68.9205,78.4769,6.65706,24.2255
9,e-,62.9937,68.9207,78.4769,6.65752,24.2256
9,e-,38.3404,68.9207,78.4774,6.65837,24.2256
9,e-,43.8964,68.9212,78.4778,6.65838,24.2256
9,e-,38.5058,68.9216,78.4778,6.65819,24.2257
9,e-,51.9176,68.9216,78.4781,6.65803,24.2257
9,e-,30.7103,68.9216,78.4782,6.6581,24.2257
9,e-,75.0379,68.9494,78.4676,6.63928,24.2244
9,e-,279.024,68.9535,78.4631,6.64357,24.2246
9,e-,461.106,68.9605,78.4582,6.65072,24.225
9,e-,93.5216,68.9626,78.4554,6.64299,24.2253
9,e-,123.187,68.9612,78.4517,6.64092,24.2255
9,e-,79.4172,68.9621,78.45,6.63772,24.2256
9,e-,80.6722,68.962,78.4474,6.63902,24.2257
9,e-,87.0202,68.9614,78.4476,6.63679,24.2258
9,e-,44.4985,68.9598,78.448,6.63632,24.2259
9,e-,60.8776,68.9604,78.449,6.63589,24.2259
9,e-,51.6183,68.9613,78.4486,6.63608,24.226
9,e-,40.2642,68.9609,78.4486,6.63549,24.226
9,e-,66.049,68.9609,78.4483,6.6352,24.226
9,e-,47.5955,68.9611,78.4483,6.63503,24.226
9,Pb206,18.7808,67.2063,80.0624,4.02033,24.1067
9,Pb206,0,67.2063,80.0624,4.02033,24.1067
9,gamma,0.06989,67.2063,80.0624,4.02033,24.1067
9,gamma,0.10968,65.9631,81.2403,4.81795,24.1697
9,gamma,0.05004,65.9652,81.2383,4.81685,24.1698
9,e-,0.03558,66.0234,81.0203,4.73994,24.1778
9,e-,0.0328,66.0234,81.0203,4.73994,24.1778
9,e-,0.03414,66.0234,81.0203,4.73994,24.1778
9,e-,0.09542,66.0234,81.0203,4.73994,24.1778
9,e-,0.03414,66.0234,81.0203,4.73994,24.1778
9,e-,0.09297,66.0234,81.0203,4.73994,24.1778
9,e-,0.05329,66.0234,81.0203,4.73994,24.1778
9,e-,0.11164,66.0234,81.0203,4.73994,24.1778
9,e-,0.0189226,66.0234,81.0203,4.73994,24.1778
9,e-,2.17446,66.0234,81.0203,4.73994,24.1778
9,e-,0,66.0234,81.0203,4.73994,24.1778
9,e-,1.9656,66.0234,81.0203,4.73994,24.1778
9,e-,7.74106,66.0234,81.0203,4.73994,24.1778
9,e-,0.320938,66.0234,81.0203,4.73994,24.1778
9,gamma,0,66.0234,81.0203,4.73994,24.1778
9,gamma,0,66.0314,81.0202,4.73663,24.1781
9,gamma,0.76566,66.0567,81.0274,4.71191,24.1793
9,e-,0.0328,66.0686,81.0342,4.65746,24.1812
9,e-,0.05607,66.0686,81.0342,4.65746,24.1812
9,e-,0.03414,66.0686,81.0342,4.65746,24.1812
9,e-,0.0982,66.0686,81.0342,4.65746,24.1812
9,e-,0.05607,66.0686,81.0342,4.65746,24.1812
9,e-,0.04656,66.0686,81.0342,4.65746,24.1812
9,e-,0.01332,66.0686,81.0342,4.65746,24.1812
9,e-,0.0982,66.0686,81.0342,4.65746,24.1812
9,e-,0.11164,66.0686,81.0342,4.65746,24.1812
9,e-,0.05607,66.0686,81.0342,4.65746,24.1812
9,e-,0.09575,66.0686,81.0342,4.65746,24.1812
9,e-,0.09575,66.0686,81.0342,4.65746,24.1812
9,e-,0.0161,66.0686,81.0342,4.65746,24.1812
9,e-,0.03414,66.0686,81.0342,4.65746,24.1812
9,e-,0.0982,66.0686,81.0342,4.65746,24.1812
9,e-,0.0982,66.0686,81.0342,4.65746,24.1812
9,e-,0.10641,66.0686,81.0342,4.65746,24.1812
9,e-,0,66.0686,81.0342,4.65746,24.1812
9,e-,0.19578,66.0686,81.0342,4.65746,24.1812
9,e-,0.0220457,66.0686,81.0342,4.65746,24.1812
9,e-,0.131724,66.0686,81.0342,4.65746,24.1812
9,e-,0,66.0686,81.0342,4.65746,24.1812
9,e-,2.29385,66.0686,81.0342,4.65746,24.1812
9,e-,0.11164,66.0686,81.0342,4.65746,24.1812
9,e-,0,66.0686,81.0342,4.65746,24.1812
9,e-,0.25338,66.0686,81.0342,4.65746,24.1812
9,e-,0.0162714,66.0686,81.0342,4.65746,24.1812
9,e-,1.42594,66.0686,81.0342,4.65746,24.1812
9,e-,0.16749,66.0686,81.0342,4.65746,24.1812
9,e-,0.64962,66.0686,81.0342,4.65746,24.1812
9,e-,0.0401164,66.0686,81.0342,4.65746,24.1812
9,e-,1.70686,66.0686,81.0342,4.65746,24.1812
9,e-,2.89757,66.0686,81.0342,4.65746,24.1812
9,e-,3.82913,66.0686,81.0342,4.65746,24.1812
9,e-,0,66.0686,81.0342,4.65746,24.1812
9,e-,0.2123,66.0686,81.0342,4.65746,24.1812
9,e-,0.715567,66.0686,81.0342,4.65746,24.1812
9,e-,58.6674,66.0686,81.0342,4.65745,24.1812
9,e-,5.97596,66.0234,81.0203,4.73994,24.1778
9,e-,37.8074,66.0233,81.0203,4.74001,24.1778
9,e-,54.1236,66.0233,81.0203,4.7402,24.1778
9,e-,0.05607,65.9652,81.2383,4.81685,24.1698
9,e-,0.0982,65.9652,81.2383,4.81685,24.1698
9,e-,0.17128,65.9652,81.2383,4.81685,24.1698
9,e-,0,65.9652,81.2383,4.81685,24.1698
9,e-,7.74257,65.9652,81.2383,4.81685,24.1698
9,e-,0.06705,65.9631,81.2403,4.81795,24.1697
9,e-,0.01589,65.9631,81.2403,4.81795,24.1697
9,e-,19.614,65.9631,81.2403,4.81795,24.1697
9,e-,82.9299,65.9621,81.2417,4.818,24.1698
9,e-,95.6708,65.9601,81.244,4.81844,24.1699
9,e-,57.0888,65.9608,81.2416,4.81867,24.17
9,e-,71.9321,65.9626,81.2413,4.81823,24.1701
9,e-,48.7443,65.9616,81.2413,4.81935,24.1701
9,e-,66.0789,65.9623,81.2408,4.81994,24.1702
9,e-,41.3041,65.9627,81.2415,4.81976,24.1702
9,e-,42.2716,65.9625,81.2415,4.82018,24.1703
9,e-,42.6316,65.9624,81.2415,4.81989,24.1703
9,e-,40.6257,65.9624,81.2415,4.82004,24.1703
9,gamma,0,67.2063,80.0624,4.02033,24.1067
9,e-,0.03078,66.5862,81.0033,4.80744,24.1526
9,e-,0.05607,66.5862,81.0033,4.80744,24.1526
9,e-,0.03414,66.5862,81.0033,4.80744,24.1526
9,e-,0.00809,66.5862,81.0033,4.80744,24.1526
9,e-,0.0982,66.5862,81.0033,4.80744,24.1526
9,e-,0.09542,66.5862,81.0033,4.80744,24.1526
9,e-,0.388766,66.5862,81.0033,4.80744,24.1526
9,e-,1.80461,66.5862,81.0033,4.80744,24.1526
9,e-,0,66.5862,81.0033,4.80744,24.1526
9,e-,2.28862,66.5862,81.0033,4.80744,24.1526
9,e-,0.0118983,66.5862,81.0033,4.80744,24.1526
9,e-,7.9444,66.5862,81.0033,4.80744,24.1526
9,gamma,0.45592,66.5862,81.0033,4.80744,24.1526
9,e-,0.0328,66.5936,80.9851,4.81742,24.1533
9,e-,0.05607,66.5936,80.9851,4.81742,24.1533
9,e-,0.03414,66.5936,80.9851,4.81742,24.1533
9,e-,0.09297,66.5936,80.9851,4.81742,24.1533
9,e-,0.01332,66.5936,80.9851,4.81742,24.1533
9,e-,0.00386652,66.5936,80.9851,4.81742,24.1533
9,e-,0.234783,66.5936,80.9851,4.81742,24.1533
9,e-,0.09297,66.5936,80.9851,4.81742,24.1533
9,e-,0.4306,66.5936,80.9851,4.81742,24.1533
9,e-,1.88456,66.5936,80.9851,4.81742,24.1533
9,e-,0.09297,66.5936,80.9851,4.81742,24.1533
9,e-,0.06877,66.5936,80.9851,4.81742,24.1533
9,e-,0.09297,66.5936,80.9851,4.81742,24.1533
9,e-,0.153404,66.5936,80.9851,4.81742,24.1533
9,e-,0.264386,66.5936,80.9851,4.81742,24.1533
9,e-,0.09461,66.5936,80.9851,4.81742,24.1533
9,e-,0,66.5936,80.9851,4.81742,24.1533
9,e-,0.62189,66.5936,80.9851,4.81742,24.1533
9,e-,0.245978,66.5936,80.9851,4.81742,24.1533
9,e-,10.9,66.5936,80.9851,4.81742,24.1533
9,e-,0.601778,66.5936,80.9851,4.81742,24.1533
9,e-,58.7812,66.5936,80.9851,4.81745,24.1533
9,e-,9.5507,66.5862,81.0033,4.80744,24.1526
9,e-,90.9401,66.5854,81.0041,4.80769,24.1526
9,e-,86.8766,66.5841,81.0036,4.80981,24.1527
9,e-,60.6732,66.5849,81.0054,4.80991,24.1528
9,e-,141.886,66.584,81.0064,4.8097,24.1528
9,e-,53.3215,66.5848,81.007,4.81005,24.1529
9,e-,44.6439,66.5848,81.0067,4.81014,24.1529
9,e-,33.6311,66.5849,81.0067,4.81012,24.1529
9,gamma,0,67.2063,80.0624,4.02033,24.1067
9,gamma,0.05484,67.9845,79.3395,0.673952,24.2238
9,gamma,0.07607,68.0035,79.317,0.5812,24.2271
9,e-,0.05607,68.0792,79.3112,0.651471,24.2305
9,e-,0.0328,68.0792,79.3112,0.651471,24.2305
9,e-,0.0328,68.0792,79.3112,0.651471,24.2305
9,e-,0.01087,68.0792,79.3112,0.651471,24.2305
9,e-,0.03659,68.0792,79.3112,0.651471,24.2305
9,e-,0.17704,68.0792,79.3112,0.651471,24.2305
9,e-,0.0328,68.0792,79.3112,0.651471,24.2305
9,e-,0.06877,68.0792,79.3112,0.651471,24.2305
9,e-,0,68.0792,79.3112,0.651471,24.2305
9,e-,0.15478,68.0792,79.3112,0.651471,24.2305
9,e-,0.09297,68.0792,79.3112,0.651471,24.2305
9,e-,0.0385497,68.0792,79.3112,0.651471,24.2305
9,e-,1.5477,68.0792,79.3112,0.651471,24.2305
9,e-,0,68.0792,79.3112,0.651471,24.2305
9,e-,0.41779,68.0792,79.3112,0.651471,24.2305
9,gamma,0,68.0792,79.3112,0.651471,24.2305
9,gamma,0.12412,68.1302,79.3019,0.645379,24.2323
9,e-,0.03558,68.1647,79.2921,0.638846,24.2335
9,e-,0,68.1647,79.2921,0.638846,24.2335
9,e-,0.36043,68.1647,79.2921,0.638845,24.2335
9,e-,0.13417,68.1647,79.2921,0.638846,24.2335
9,gamma,0,68.1647,79.2921,0.638846,24.2335
9,gamma,0.16552,68.165,79.2921,0.638723,24.2335
9,e-,0.0328,68.1649,79.2921,0.638839,24.2335
9,e-,0.05607,68.1649,79.2921,0.638839,24.2335
9,e-,0.03414,68.1649,79.2921,0.638839,24.2335
9,e-,0.01332,68.1649,79.2921,0.638839,24.2335
9,e-,0.266248,68.1649,79.2921,0.638839,24.2335
9,e-,1.9219,68.1649,79.2921,0.638838,24.2335
9,e-,2.56844,68.1649,79.2921,0.638839,24.2335
9,e-,10.1543,68.1649,79.2921,0.638841,24.2335
9,e-,1.9902,68.1647,79.2921,0.638846,24.2335
9,e-,66.2826,68.1647,79.292,0.63881,24.2335
9,e-,1.09556,68.1648,79.292,0.638794,24.2335
9,e-,2.12757,68.0792,79.3112,0.651471,24.2305
9,e-,41.7981,68.0792,79.3113,0.651259,24.2305
9,e-,46.6627,68.0789,79.3117,0.651014,24.2306
9,e-,55.2421,68.0791,79.3118,0.651014,24.2306
9,e-,19.0514,68.0791,79.3119,0.651106,24.2306
9,e-,0.05607,68.0035,79.317,0.5812,24.2271
9,e-,13.3313,68.0035,79.317,0.5812,24.2271
9,e-,234.956,68.0039,79.317,0.579602,24.2271
9,e-,61.5477,68.0018,79.3189,0.577952,24.2273
9,e-,65.8495,68.0012,79.3204,0.578346,24.2273
9,e-,37.2565,68.0014,79.3217,0.578302,24.2274
9,e-,41.2902,68.0011,79.3224,0.577753,24.2274
9,e-,39.9755,68.0014,79.3219,0.577289,24.2275
9,e-,50.5128,68.002,79.322,0.577237,24.2275
9,e-,82.5942,68.002,79.3218,0.576951,24.2275
9,e-,0.589412,68.0019,79.3217,0.577006,24.2275
9,gamma,0.05484,67.2063,80.0624,4.02033,24.1067
9,gamma,0.06497,67.126,80.4839,3.35244,24.1332
9,e-,0.03558,67.1421,80.4739,3.38316,24.1344
9,e-,0.05607,67.1421,80.4739,3.38316,24.1344
9,e-,0.09297,67.1421,80.4739,3.38316,24.1344
9,e-,0.0982,67.1421,80.4739,3.38316,24.1344
9,e-,0.01087,67.1421,80.4739,3.38316,24.1344
9,e-,0.0161,67.1421,80.4739,3.38316,24.1344
9,e-,0.000876577,67.1421,80.4739,3.38316,24.1344
9,e-,0.110763,67.1421,80.4739,3.38316,24.1344
9,e-,0.0216909,67.1421,80.4739,3.38316,24.1344
9,e-,0.112689,67.1421,80.4739,3.38316,24.1344
9,e-,0.09575,67.1421,80.4739,3.38316,24.1344
9,e-,0,67.1421,80.4739,3.38316,24.1344
9,e-,1.64128,67.1421,80.4739,3.38316,24.1344
9,e-,0,67.1421,80.4739,3.38316,24.1344
9,e-,0.41779,67.1421,80.4739,3.38316,24.1344
9,gamma,0.57525,67.1421,80.4739,3.38316,24.1344
9,e-,0.04656,67.0649,80.4335,3.36436,24.1374
9,e-,0.05607,67.0649,80.4335,3.36436,24.1374
9,e-,0.03916,67.0649,80.4335,3.36436,24.1374
9,e-,0.0982,67.0649,80.4335,3.36436,24.1374
9,e-,0.0328,67.0649,80.4335,3.36436,24.1374
9,e-,0.00809,67.0649,80.4335,3.36436,24.1374
9,e-,0.10918,67.0649,80.4335,3.36436,24.1374
9,e-,0.0328,67.0649,80.4335,3.36436,24.1374
9,e-,0,67.0649,80.4335,3.36436,24.1374
9,e-,0.45015,67.0649,80.4335,3.36436,24.1374
9,e-,0.03414,67.0649,80.4335,3.36436,24.1374
9,e-,0.11164,67.0649,80.4335,3.36436,24.1374
9,e-,0.05329,67.0649,80.4335,3.36436,24.1374
9,e-,0.05607,67.0649,80.4335,3.36436,24.1374
9,e-,0.03306,67.0649,80.4335,3.36436,24.1374
9,e-,0.165477,67.0649,80.4335,3.36436,24.1374
9,e-,1.76322,67.0649,80.4335,3.36436,24.1374
9,e-,0.01332,67.0649,80.4335,3.36436,24.1374
9,e-,0.29551,67.0649,80.4335,3.36436,24.1374
9,e-,0.0510375,67.0649,80.4335,3.36436,24.1374
9,e-,0.407543,67.0649,80.4335,3.36436,24.1374
9,e-,0.0680966,67.0649,80.4335,3.36436,24.1374
9,e-,1.93833,67.0649,80.4335,3.36436,24.1374
9,gamma,0.32421,67.0649,80.4335,3.36436,24.1374
9,e-,0.0328,67.0652,80.4337,3.36468,24.1374
9,e-,0.03558,67.0652,80.4337,3.36468,24.1374
9,e-,0.01798,67.0652,80.4337,3.36468,24.1374
9,e-,0.09297,67.0652,80.4337,3.36468,24.1374
9,e-,0.09297,67.0652,80.4337,3.36468,24.1374
9,e-,0.03659,67.0652,80.4337,3.36468,24.1374
9,e-,0.0215895,67.0652,80.4337,3.36468,24.1374
